Text;Size;Color;Angle;Font;Repeat;URL
稳重;1;Random;Random;Random;Yes;a
拿捏;1;Random;Random;Random;Yes;v
四平八稳;1;Random;Random;Random;Yes;i
色彩;1;Random;Random;Random;Yes;n
特指;1;Random;Random;Random;Yes;n
嘴里;1;Random;Random;Random;Yes;s
美术设计;1;Random;Random;Random;Yes;n
说好;1;Random;Random;Random;Yes;v
本土;1;Random;Random;Random;Yes;n
重机械;1;Random;Random;Random;Yes;n
建置;1;Random;Random;Random;Yes;v
昏昏;1;Random;Random;Random;Yes;v
入睡;1;Random;Random;Random;Yes;v
介绍;1;Random;Random;Random;Yes;v
提不起;1;Random;Random;Random;Yes;v
兴趣;1;Random;Random;Random;Yes;n
浅尝辄止;1;Random;Random;Random;Yes;i
父辈;1;Random;Random;Random;Yes;n
感人至深;1;Random;Random;Random;Yes;i
辉煌;1;Random;Random;Random;Yes;a
引发;1;Random;Random;Random;Yes;v
利用;1;Random;Random;Random;Yes;n
小学;1;Random;Random;Random;Yes;n
反抗;1;Random;Random;Random;Yes;v
留有;1;Random;Random;Random;Yes;v
无感;1;Random;Random;Random;Yes;n
且不说;1;Random;Random;Random;Yes;l
巨制;1;Random;Random;Random;Yes;n
不到;1;Random;Random;Random;Yes;v
现场;1;Random;Random;Random;Yes;n
收音;1;Random;Random;Random;Yes;n
令人发指;1;Random;Random;Random;Yes;i
后期;1;Random;Random;Random;Yes;t
ppt;1;Random;Random;Random;Yes;eng
诗朗诵;1;Random;Random;Random;Yes;nr
花样;1;Random;Random;Random;Yes;n
脸红;1;Random;Random;Random;Yes;n
好烂;1;Random;Random;Random;Yes;a
孤注一掷;1;Random;Random;Random;Yes;i
一再强调;1;Random;Random;Random;Yes;l
4D;1;Random;Random;Random;Yes;eng
睡着;1;Random;Random;Random;Yes;v
打人;1;Random;Random;Random;Yes;n
贵在;1;Random;Random;Random;Yes;n
硬气;1;Random;Random;Random;Yes;n
骨子里;1;Random;Random;Random;Yes;n
共产主义;1;Random;Random;Random;Yes;n
原作;1;Random;Random;Random;Yes;n
退场;1;Random;Random;Random;Yes;n
利落;1;Random;Random;Random;Yes;n
眼泪;1;Random;Random;Random;Yes;n
