Text;Size;Color;Angle;Font;Repeat;URL
大圣;1;Random;Random;Random;Yes;ns
归来;1;Random;Random;Random;Yes;v
动漫;1;Random;Random;Random;Yes;n
莽夫;1;Random;Random;Random;Yes;n
不可理喻;1;Random;Random;Random;Yes;i
不成;1;Random;Random;Random;Yes;v
有失;1;Random;Random;Random;Yes;v
迷信;1;Random;Random;Random;Yes;v
民主;1;Random;Random;Random;Yes;n
匹夫之勇;1;Random;Random;Random;Yes;i
男子;1;Random;Random;Random;Yes;n
大哥;1;Random;Random;Random;Yes;n
家家酒;1;Random;Random;Random;Yes;n
沦陷;1;Random;Random;Random;Yes;v
印尼;1;Random;Random;Random;Yes;ns
加大;1;Random;Random;Random;Yes;v
呕吐;1;Random;Random;Random;Yes;v
好不容易;1;Random;Random;Random;Yes;l
走入;1;Random;Random;Random;Yes;v
热血沸腾;1;Random;Random;Random;Yes;i
放大;1;Random;Random;Random;Yes;v
回音;1;Random;Random;Random;Yes;n
混响;1;Random;Random;Random;Yes;vn
节奏感;1;Random;Random;Random;Yes;n
违背;1;Random;Random;Random;Yes;v
前段;1;Random;Random;Random;Yes;n
爷俩;1;Random;Random;Random;Yes;n
反思;1;Random;Random;Random;Yes;v
无疾而终;1;Random;Random;Random;Yes;i
知晓;1;Random;Random;Random;Yes;v
抱歉;1;Random;Random;Random;Yes;v
白眼;1;Random;Random;Random;Yes;n
突出;1;Random;Random;Random;Yes;v
防护服;1;Random;Random;Random;Yes;n
载货;1;Random;Random;Random;Yes;n
击中;1;Random;Random;Random;Yes;v
玩具;1;Random;Random;Random;Yes;n
购买;1;Random;Random;Random;Yes;v
回头;1;Random;Random;Random;Yes;v
苦涩;1;Random;Random;Random;Yes;a
成分;1;Random;Random;Random;Yes;n
原本;1;Random;Random;Random;Yes;n
上乘;1;Random;Random;Random;Yes;v
天使;1;Random;Random;Random;Yes;n
不合时宜;1;Random;Random;Random;Yes;i
低廉;1;Random;Random;Random;Yes;a
笑料;1;Random;Random;Random;Yes;n
广告;1;Random;Random;Random;Yes;n
媚俗;1;Random;Random;Random;Yes;n
奇景;1;Random;Random;Random;Yes;n
气象;1;Random;Random;Random;Yes;n
干涩;1;Random;Random;Random;Yes;a
寄予希望;1;Random;Random;Random;Yes;nr
期盼;1;Random;Random;Random;Yes;v
扛鼎之作;1;Random;Random;Random;Yes;l
不远处;1;Random;Random;Random;Yes;s
课堂;1;Random;Random;Random;Yes;n
1988;1;Random;Random;Random;Yes;eng
机械设计;1;Random;Random;Random;Yes;n
维多利亚;1;Random;Random;Random;Yes;ns
齿轮;1;Random;Random;Random;Yes;n
一意孤行;1;Random;Random;Random;Yes;i
56;1;Random;Random;Random;Yes;eng
大力;1;Random;Random;Random;Yes;n
奢侈;1;Random;Random;Random;Yes;a
预算;1;Random;Random;Random;Yes;v
纪律;1;Random;Random;Random;Yes;n
谈恋爱;1;Random;Random;Random;Yes;v
零碎;1;Random;Random;Random;Yes;a
智力;1;Random;Random;Random;Yes;n
浅显;1;Random;Random;Random;Yes;a
务求;1;Random;Random;Random;Yes;v
能看懂;1;Random;Random;Random;Yes;l
耐心;1;Random;Random;Random;Yes;a
强迫;1;Random;Random;Random;Yes;a
广播剧;1;Random;Random;Random;Yes;n
音轨;1;Random;Random;Random;Yes;n
铺满;1;Random;Random;Random;Yes;v
不在乎;1;Random;Random;Random;Yes;i
听力;1;Random;Random;Random;Yes;n
健康;1;Random;Random;Random;Yes;a
重音;1;Random;Random;Random;Yes;n
濒临;1;Random;Random;Random;Yes;v
崩溃;1;Random;Random;Random;Yes;v
着重强调;1;Random;Random;Random;Yes;n
模糊化;1;Random;Random;Random;Yes;n
戏剧性;1;Random;Random;Random;Yes;n
指导;1;Random;Random;Random;Yes;n
乱吼;1;Random;Random;Random;Yes;v
爆发;1;Random;Random;Random;Yes;v
作呕;1;Random;Random;Random;Yes;v
黑夜;1;Random;Random;Random;Yes;n
高潮迭起;1;Random;Random;Random;Yes;l
堆叠;1;Random;Random;Random;Yes;v
梗概;1;Random;Random;Random;Yes;n
咔嚓;1;Random;Random;Random;Yes;o
震天响;1;Random;Random;Random;Yes;i
带领;1;Random;Random;Random;Yes;v
大火;1;Random;Random;Random;Yes;n
步履蹒跚;1;Random;Random;Random;Yes;l
身为;1;Random;Random;Random;Yes;v
催化剂;1;Random;Random;Random;Yes;n
高涨;1;Random;Random;Random;Yes;v
自豪感;1;Random;Random;Random;Yes;l
惊愕;1;Random;Random;Random;Yes;a
似曾相识;1;Random;Random;Random;Yes;i
翻滚;1;Random;Random;Random;Yes;v
对接;1;Random;Random;Random;Yes;v
经典台词;1;Random;Random;Random;Yes;n
Come;1;Random;Random;Random;Yes;eng
on;1;Random;Random;Random;Yes;eng
TARS;1;Random;Random;Random;Yes;eng
心脏;1;Random;Random;Random;Yes;n
一针;1;Random;Random;Random;Yes;n
强心剂;1;Random;Random;Random;Yes;n
恍若隔世;1;Random;Random;Random;Yes;i
做梦;1;Random;Random;Random;Yes;v
幻影;1;Random;Random;Random;Yes;n
进程;1;Random;Random;Random;Yes;n
杰作;1;Random;Random;Random;Yes;n
庆幸;1;Random;Random;Random;Yes;v
见证者;1;Random;Random;Random;Yes;n
电影票;1;Random;Random;Random;Yes;n
入场券;1;Random;Random;Random;Yes;n
亲历;1;Random;Random;Random;Yes;n
勋章;1;Random;Random;Random;Yes;n
各个方面;1;Random;Random;Random;Yes;l
双重;1;Random;Random;Random;Yes;n
假以时日;1;Random;Random;Random;Yes;l
广泛;1;Random;Random;Random;Yes;a
努力做到;1;Random;Random;Random;Yes;v
Frost;1;Random;Random;Random;Yes;eng
punk;1;Random;Random;Random;Yes;eng
了解;1;Random;Random;Random;Yes;v
没道理;1;Random;Random;Random;Yes;l
逗留;1;Random;Random;Random;Yes;v
通用;1;Random;Random;Random;Yes;v
抒发;1;Random;Random;Random;Yes;v
Eason;1;Random;Random;Random;Yes;eng
写道;1;Random;Random;Random;Yes;v
潜伏;1;Random;Random;Random;Yes;v
野史;1;Random;Random;Random;Yes;n
记载;1;Random;Random;Random;Yes;v
不理;1;Random;Random;Random;Yes;v
谷粒;1;Random;Random;Random;Yes;n
无可反驳;1;Random;Random;Random;Yes;l
陌生;1;Random;Random;Random;Yes;n
独有;1;Random;Random;Random;Yes;v
画质;1;Random;Random;Random;Yes;n
播放;1;Random;Random;Random;Yes;v
乡土气;1;Random;Random;Random;Yes;n
小镇;1;Random;Random;Random;Yes;nr
中段;1;Random;Random;Random;Yes;n
疲惫;1;Random;Random;Random;Yes;a
吹捧;1;Random;Random;Random;Yes;v
狂潮;1;Random;Random;Random;Yes;n
座椅;1;Random;Random;Random;Yes;n
坑害;1;Random;Random;Random;Yes;n
脑缺氧;1;Random;Random;Random;Yes;n
车辆;1;Random;Random;Random;Yes;n
行驶;1;Random;Random;Random;Yes;v
高空;1;Random;Random;Random;Yes;n
崩坏;1;Random;Random;Random;Yes;v
险境;1;Random;Random;Random;Yes;n
脚趾;1;Random;Random;Random;Yes;n
弓起;1;Random;Random;Random;Yes;nr
鞋里;1;Random;Random;Random;Yes;n
脱离危险;1;Random;Random;Random;Yes;i
瞬间;1;Random;Random;Random;Yes;t
离奇;1;Random;Random;Random;Yes;a
迈进;1;Random;Random;Random;Yes;v
打肿脸充胖子;1;Random;Random;Random;Yes;i
安插;1;Random;Random;Random;Yes;v
唤起;1;Random;Random;Random;Yes;v
光年;1;Random;Random;Random;Yes;n
等待;1;Random;Random;Random;Yes;v
恒星;1;Random;Random;Random;Yes;nz
境况;1;Random;Random;Random;Yes;n
确定;1;Random;Random;Random;Yes;v
土鳖;1;Random;Random;Random;Yes;n
抑郁;1;Random;Random;Random;Yes;a
名目;1;Random;Random;Random;Yes;n
商业行为;1;Random;Random;Random;Yes;n
心思;1;Random;Random;Random;Yes;n
俗气;1;Random;Random;Random;Yes;n
要紧;1;Random;Random;Random;Yes;v
爱看;1;Random;Random;Random;Yes;v
无时无刻;1;Random;Random;Random;Yes;i
激素;1;Random;Random;Random;Yes;n
中年;1;Random;Random;Random;Yes;t
小女生;1;Random;Random;Random;Yes;nr
澎湃;1;Random;Random;Random;Yes;v
规律;1;Random;Random;Random;Yes;n
漫长;1;Random;Random;Random;Yes;n
故土;1;Random;Random;Random;Yes;n
升华;1;Random;Random;Random;Yes;nz
电影剧本;1;Random;Random;Random;Yes;n
起家;1;Random;Random;Random;Yes;n
不过尔尔;1;Random;Random;Random;Yes;nz
尊敬;1;Random;Random;Random;Yes;v
眺望;1;Random;Random;Random;Yes;v
总得;1;Random;Random;Random;Yes;v
看得远;1;Random;Random;Random;Yes;v
荒芜;1;Random;Random;Random;Yes;a
百废待兴;1;Random;Random;Random;Yes;l
赢得;1;Random;Random;Random;Yes;v
谈论;1;Random;Random;Random;Yes;vn
充其量;1;Random;Random;Random;Yes;n
知名;1;Random;Random;Random;Yes;v
移植;1;Random;Random;Random;Yes;v
致密;1;Random;Random;Random;Yes;a
吸引力;1;Random;Random;Random;Yes;n
跪拜;1;Random;Random;Random;Yes;v
诺兰;1;Random;Random;Random;Yes;nrt
无可替代;1;Random;Random;Random;Yes;l
预想;1;Random;Random;Random;Yes;v
非同寻常;1;Random;Random;Random;Yes;i
满满的;1;Random;Random;Random;Yes;z
不值一提;1;Random;Random;Random;Yes;l
感官;1;Random;Random;Random;Yes;n
明晰;1;Random;Random;Random;Yes;a
规划;1;Random;Random;Random;Yes;n
两头落空;1;Random;Random;Random;Yes;i
杀死;1;Random;Random;Random;Yes;v
自责;1;Random;Random;Random;Yes;v
略过;1;Random;Random;Random;Yes;v
简化;1;Random;Random;Random;Yes;v
愤怒;1;Random;Random;Random;Yes;v
责任感;1;Random;Random;Random;Yes;n
设问;1;Random;Random;Random;Yes;v
终极;1;Random;Random;Random;Yes;n
契合;1;Random;Random;Random;Yes;v
自我标榜;1;Random;Random;Random;Yes;i
倒也不是;1;Random;Random;Random;Yes;l
特大;1;Random;Random;Random;Yes;a
显眼;1;Random;Random;Random;Yes;v
没趣;1;Random;Random;Random;Yes;v
取向;1;Random;Random;Random;Yes;v
业余;1;Random;Random;Random;Yes;n
文科生;1;Random;Random;Random;Yes;nr
这方面;1;Random;Random;Random;Yes;mq
浓浓的;1;Random;Random;Random;Yes;z
散场;1;Random;Random;Random;Yes;n
呼吸;1;Random;Random;Random;Yes;v
空气;1;Random;Random;Random;Yes;n
蓝色;1;Random;Random;Random;Yes;n
美好;1;Random;Random;Random;Yes;a
production;1;Random;Random;Random;Yes;eng
quality;1;Random;Random;Random;Yes;eng
顶撞;1;Random;Random;Random;Yes;v
柔弱;1;Random;Random;Random;Yes;a
舍小家;1;Random;Random;Random;Yes;n
功能;1;Random;Random;Random;Yes;n
HAL9000;1;Random;Random;Random;Yes;eng
陀螺;1;Random;Random;Random;Yes;n
钥匙扣;1;Random;Random;Random;Yes;n
悲情;1;Random;Random;Random;Yes;n
常识;1;Random;Random;Random;Yes;n
智能;1;Random;Random;Random;Yes;n
陨落;1;Random;Random;Random;Yes;n
东南亚;1;Random;Random;Random;Yes;ns
逃避;1;Random;Random;Random;Yes;v
父权;1;Random;Random;Random;Yes;n
杠杆;1;Random;Random;Random;Yes;n
子嗣;1;Random;Random;Random;Yes;nr
撬动;1;Random;Random;Random;Yes;v
传给;1;Random;Random;Random;Yes;v
养成;1;Random;Random;Random;Yes;v
gay;1;Random;Random;Random;Yes;eng
couple;1;Random;Random;Random;Yes;eng
西安;1;Random;Random;Random;Yes;ns
零点;1;Random;Random;Random;Yes;n
隔壁;1;Random;Random;Random;Yes;s
大叫;1;Random;Random;Random;Yes;v
抵达;1;Random;Random;Random;Yes;v
阿尔法;1;Random;Random;Random;Yes;nr
融化;1;Random;Random;Random;Yes;vn
钓鱼;1;Random;Random;Random;Yes;n
垂垂老矣;1;Random;Random;Random;Yes;i
冰释;1;Random;Random;Random;Yes;n
前嫌;1;Random;Random;Random;Yes;v
狂轰滥炸;1;Random;Random;Random;Yes;i
自我陶醉;1;Random;Random;Random;Yes;l
寓言;1;Random;Random;Random;Yes;n
总能;1;Random;Random;Random;Yes;n
祖辈;1;Random;Random;Random;Yes;n
苟活;1;Random;Random;Random;Yes;v
波士顿;1;Random;Random;Random;Yes;nr
坐满;1;Random;Random;Random;Yes;v
强势;1;Random;Random;Random;Yes;n
电影站;1;Random;Random;Random;Yes;n
落差;1;Random;Random;Random;Yes;a
推销;1;Random;Random;Random;Yes;v
冰球;1;Random;Random;Random;Yes;n
获奖;1;Random;Random;Random;Yes;v
感言;1;Random;Random;Random;Yes;n
毛孩;1;Random;Random;Random;Yes;n
待毙;1;Random;Random;Random;Yes;v
一模一样;1;Random;Random;Random;Yes;l
充沛;1;Random;Random;Random;Yes;a
消除;1;Random;Random;Random;Yes;v
国别;1;Random;Random;Random;Yes;n
差异;1;Random;Random;Random;Yes;n
展露;1;Random;Random;Random;Yes;v
原生态;1;Random;Random;Random;Yes;n
类比;1;Random;Random;Random;Yes;v
比如说;1;Random;Random;Random;Yes;l
公论;1;Random;Random;Random;Yes;n
翻版;1;Random;Random;Random;Yes;v
底层;1;Random;Random;Random;Yes;n
数不清;1;Random;Random;Random;Yes;l
通力合作;1;Random;Random;Random;Yes;l
搞起;1;Random;Random;Random;Yes;v
团伙;1;Random;Random;Random;Yes;n
意愿;1;Random;Random;Random;Yes;n
干涉;1;Random;Random;Random;Yes;v
顶呱呱;1;Random;Random;Random;Yes;z
背地里;1;Random;Random;Random;Yes;n
打哈哈;1;Random;Random;Random;Yes;nz
翻白眼;1;Random;Random;Random;Yes;l
要犯;1;Random;Random;Random;Yes;v
中心主义;1;Random;Random;Random;Yes;n
烦人;1;Random;Random;Random;Yes;a
预告片;1;Random;Random;Random;Yes;n
低成本;1;Random;Random;Random;Yes;l
想不到;1;Random;Random;Random;Yes;l
奇伟;1;Random;Random;Random;Yes;a
瑰丽;1;Random;Random;Random;Yes;z
领导;1;Random;Random;Random;Yes;n
概括;1;Random;Random;Random;Yes;v
烟花爆竹;1;Random;Random;Random;Yes;n
人类学;1;Random;Random;Random;Yes;n
社会秩序;1;Random;Random;Random;Yes;nz
轻重;1;Random;Random;Random;Yes;a
偏颇;1;Random;Random;Random;Yes;nz
新起点;1;Random;Random;Random;Yes;n
嘿嘿;1;Random;Random;Random;Yes;o
霍金;1;Random;Random;Random;Yes;nr
老爷子;1;Random;Random;Random;Yes;n
在世;1;Random;Random;Random;Yes;nrt
难能可贵;1;Random;Random;Random;Yes;i
工矿;1;Random;Random;Random;Yes;n
英雄气概;1;Random;Random;Random;Yes;n
源自;1;Random;Random;Random;Yes;v
市井;1;Random;Random;Random;Yes;n
活下去;1;Random;Random;Random;Yes;l
国界;1;Random;Random;Random;Yes;n
晚上;1;Random;Random;Random;Yes;t
少数民族;1;Random;Random;Random;Yes;n
矿石;1;Random;Random;Random;Yes;n
远程;1;Random;Random;Random;Yes;n
运输;1;Random;Random;Random;Yes;vn
匆忙;1;Random;Random;Random;Yes;z
上马;1;Random;Random;Random;Yes;ns
耗资;1;Random;Random;Random;Yes;v
不合;1;Random;Random;Random;Yes;v
经济学;1;Random;Random;Random;Yes;n
移民;1;Random;Random;Random;Yes;n
以假乱真;1;Random;Random;Random;Yes;i
共享;1;Random;Random;Random;Yes;v
婆婆妈妈;1;Random;Random;Random;Yes;n
必然选择;1;Random;Random;Random;Yes;l
对立;1;Random;Random;Random;Yes;v
斑斓;1;Random;Random;Random;Yes;z
荒原;1;Random;Random;Random;Yes;n
窥见;1;Random;Random;Random;Yes;v
微光;1;Random;Random;Random;Yes;n
原理;1;Random;Random;Random;Yes;n
旗帜;1;Random;Random;Random;Yes;n
满溢;1;Random;Random;Random;Yes;v
跳跃;1;Random;Random;Random;Yes;v
头衔;1;Random;Random;Random;Yes;n
庄严;1;Random;Random;Random;Yes;a
悲剧;1;Random;Random;Random;Yes;n
无力感;1;Random;Random;Random;Yes;l
三句话;1;Random;Random;Random;Yes;l
网上;1;Random;Random;Random;Yes;s
统统;1;Random;Random;Random;Yes;n
芸芸众生;1;Random;Random;Random;Yes;i
七情六欲;1;Random;Random;Random;Yes;i
色彩斑斓;1;Random;Random;Random;Yes;i
一切都是;1;Random;Random;Random;Yes;i
难民;1;Random;Random;Random;Yes;n
图书馆;1;Random;Random;Random;Yes;n
争辩;1;Random;Random;Random;Yes;v
尼采;1;Random;Random;Random;Yes;nrt
保护;1;Random;Random;Random;Yes;v
圣经;1;Random;Random;Random;Yes;n
肃然起敬;1;Random;Random;Random;Yes;i
高度文明;1;Random;Random;Random;Yes;nz
危难;1;Random;Random;Random;Yes;an
真谛;1;Random;Random;Random;Yes;n
开天辟地;1;Random;Random;Random;Yes;i
乏味;1;Random;Random;Random;Yes;a
探讨;1;Random;Random;Random;Yes;v
余味;1;Random;Random;Random;Yes;n
背叛;1;Random;Random;Random;Yes;v
好奇心;1;Random;Random;Random;Yes;l
精力;1;Random;Random;Random;Yes;n
众志成城;1;Random;Random;Random;Yes;n
碎片;1;Random;Random;Random;Yes;n
伟大成就;1;Random;Random;Random;Yes;n
壮丽;1;Random;Random;Random;Yes;a
想当然;1;Random;Random;Random;Yes;l
结尾处;1;Random;Random;Random;Yes;n
发电;1;Random;Random;Random;Yes;vn
Interstellar;1;Random;Random;Random;Yes;eng
安妮;1;Random;Random;Random;Yes;nrt
孤寂;1;Random;Random;Random;Yes;a
神情;1;Random;Random;Random;Yes;n
美玲;1;Random;Random;Random;Yes;nr
共通;1;Random;Random;Random;Yes;n
议题;1;Random;Random;Random;Yes;n
更具;1;Random;Random;Random;Yes;v
现实意义;1;Random;Random;Random;Yes;n
执着;1;Random;Random;Random;Yes;v
企盼;1;Random;Random;Random;Yes;v
散发;1;Random;Random;Random;Yes;v
摸索;1;Random;Random;Random;Yes;v
承载;1;Random;Random;Random;Yes;v
厚重;1;Random;Random;Random;Yes;a
震颤;1;Random;Random;Random;Yes;v
避难所;1;Random;Random;Random;Yes;i
来到;1;Random;Random;Random;Yes;v
冰冻;1;Random;Random;Random;Yes;n
男人;1;Random;Random;Random;Yes;n
驶向;1;Random;Random;Random;Yes;v
搜集;1;Random;Random;Random;Yes;v
模拟;1;Random;Random;Random;Yes;v
显示屏;1;Random;Random;Random;Yes;n
眼镜;1;Random;Random;Random;Yes;n
米饭;1;Random;Random;Random;Yes;n
止渴;1;Random;Random;Random;Yes;v
兑现;1;Random;Random;Random;Yes;v
诺言;1;Random;Random;Random;Yes;nz
相见;1;Random;Random;Random;Yes;v
恢复;1;Random;Random;Random;Yes;v
公允;1;Random;Random;Random;Yes;nr
最低;1;Random;Random;Random;Yes;a
画外音;1;Random;Random;Random;Yes;n
真不错;1;Random;Random;Random;Yes;i
活过来;1;Random;Random;Random;Yes;l
陡峭;1;Random;Random;Random;Yes;a
滑行;1;Random;Random;Random;Yes;v
ps;1;Random;Random;Random;Yes;eng
转瞬即逝;1;Random;Random;Random;Yes;i
青出于蓝;1;Random;Random;Random;Yes;i
半程;1;Random;Random;Random;Yes;n
恰到好处;1;Random;Random;Random;Yes;i
忘掉;1;Random;Random;Random;Yes;v
自信心;1;Random;Random;Random;Yes;l
敞开;1;Random;Random;Random;Yes;v
铲除;1;Random;Random;Random;Yes;v
运营;1;Random;Random;Random;Yes;vn
障碍;1;Random;Random;Random;Yes;n
减轻;1;Random;Random;Random;Yes;v
以往;1;Random;Random;Random;Yes;t
民族性;1;Random;Random;Random;Yes;n
国际性;1;Random;Random;Random;Yes;n
非此即彼;1;Random;Random;Random;Yes;i
培养;1;Random;Random;Random;Yes;v
留史;1;Random;Random;Random;Yes;n
功德无量;1;Random;Random;Random;Yes;i
学会;1;Random;Random;Random;Yes;n
哈哈;1;Random;Random;Random;Yes;o
厅里;1;Random;Random;Random;Yes;n
啜泣声;1;Random;Random;Random;Yes;n
倾注;1;Random;Random;Random;Yes;v
心血;1;Random;Random;Random;Yes;n
认可度;1;Random;Random;Random;Yes;n
取之不尽;1;Random;Random;Random;Yes;i
用之不竭;1;Random;Random;Random;Yes;i
母亲;1;Random;Random;Random;Yes;n
1968;1;Random;Random;Random;Yes;eng
赞语;1;Random;Random;Random;Yes;nz
程序;1;Random;Random;Random;Yes;n
地带;1;Random;Random;Random;Yes;n
弹性;1;Random;Random;Random;Yes;n
显示;1;Random;Random;Random;Yes;v
指令;1;Random;Random;Random;Yes;n
算不上;1;Random;Random;Random;Yes;l
肾上腺;1;Random;Random;Random;Yes;l
解散;1;Random;Random;Random;Yes;v
坏事;1;Random;Random;Random;Yes;n
倒像;1;Random;Random;Random;Yes;v
讽刺;1;Random;Random;Random;Yes;v
用处;1;Random;Random;Random;Yes;n
小农经济;1;Random;Random;Random;Yes;n
假想敌;1;Random;Random;Random;Yes;i
自有;1;Random;Random;Random;Yes;v
各式各样;1;Random;Random;Random;Yes;l
取回;1;Random;Random;Random;Yes;v
手里;1;Random;Random;Random;Yes;s
阴暗;1;Random;Random;Random;Yes;a
潮湿;1;Random;Random;Random;Yes;a
泡面;1;Random;Random;Random;Yes;n
狮子;1;Random;Random;Random;Yes;n
言喻;1;Random;Random;Random;Yes;nr
响亮;1;Random;Random;Random;Yes;a
回荡;1;Random;Random;Random;Yes;v
肆无忌惮;1;Random;Random;Random;Yes;i
舒适感;1;Random;Random;Random;Yes;nr
别无分店;1;Random;Random;Random;Yes;n
CG;1;Random;Random;Random;Yes;eng
前排;1;Random;Random;Random;Yes;v
没收;1;Random;Random;Random;Yes;v
实名;1;Random;Random;Random;Yes;v
转发;1;Random;Random;Random;Yes;v
腔调;1;Random;Random;Random;Yes;n
无望;1;Random;Random;Random;Yes;v
就此结束;1;Random;Random;Random;Yes;i
静静地;1;Random;Random;Random;Yes;z
浮现;1;Random;Random;Random;Yes;v
2000;1;Random;Random;Random;Yes;eng
征文;1;Random;Random;Random;Yes;n
追随;1;Random;Random;Random;Yes;v
2018;1;Random;Random;Random;Yes;eng
常见;1;Random;Random;Random;Yes;a
伎俩;1;Random;Random;Random;Yes;n
挤出;1;Random;Random;Random;Yes;v
麦康纳;1;Random;Random;Random;Yes;nr
差钱;1;Random;Random;Random;Yes;n
制作方;1;Random;Random;Random;Yes;n
省钱;1;Random;Random;Random;Yes;n
近几年;1;Random;Random;Random;Yes;l
近一半;1;Random;Random;Random;Yes;t
回事;1;Random;Random;Random;Yes;v
消化不良;1;Random;Random;Random;Yes;l
说得上;1;Random;Random;Random;Yes;l
文学;1;Random;Random;Random;Yes;n
零分;1;Random;Random;Random;Yes;n
魅力;1;Random;Random;Random;Yes;n
尽全力;1;Random;Random;Random;Yes;l
打了个;1;Random;Random;Random;Yes;n
据说;1;Random;Random;Random;Yes;v
招来;1;Random;Random;Random;Yes;v
science;1;Random;Random;Random;Yes;eng
fiction;1;Random;Random;Random;Yes;eng
兜售;1;Random;Random;Random;Yes;v
实验;1;Random;Random;Random;Yes;vn
thought;1;Random;Random;Random;Yes;eng
experiment;1;Random;Random;Random;Yes;eng
用力;1;Random;Random;Random;Yes;n
高考;1;Random;Random;Random;Yes;v
监制;1;Random;Random;Random;Yes;vn
将来;1;Random;Random;Random;Yes;t
大人;1;Random;Random;Random;Yes;n
不惜一切;1;Random;Random;Random;Yes;i
代价;1;Random;Random;Random;Yes;n
神风;1;Random;Random;Random;Yes;n
舍弃;1;Random;Random;Random;Yes;v
妻子;1;Random;Random;Random;Yes;n
生存权;1;Random;Random;Random;Yes;n
不小;1;Random;Random;Random;Yes;a
代际;1;Random;Random;Random;Yes;n
有所;1;Random;Random;Random;Yes;n
说来;1;Random;Random;Random;Yes;v
味儿;1;Random;Random;Random;Yes;n
费钱;1;Random;Random;Random;Yes;n
老百姓;1;Random;Random;Random;Yes;n
饭钱;1;Random;Random;Random;Yes;n
入门;1;Random;Random;Random;Yes;ns
起立;1;Random;Random;Random;Yes;v
研究;1;Random;Random;Random;Yes;vn
广义;1;Random;Random;Random;Yes;ns
相对论;1;Random;Random;Random;Yes;l
属实;1;Random;Random;Random;Yes;v
弟弟;1;Random;Random;Random;Yes;n
翻开;1;Random;Random;Random;Yes;v
新篇章;1;Random;Random;Random;Yes;n
保留意见;1;Random;Random;Random;Yes;l
非常明显;1;Random;Random;Random;Yes;nr
金手指;1;Random;Random;Random;Yes;nz
WJ;1;Random;Random;Random;Yes;eng
崩盘;1;Random;Random;Random;Yes;v
许可;1;Random;Random;Random;Yes;nr
大前提;1;Random;Random;Random;Yes;nr
俯瞰;1;Random;Random;Random;Yes;v
浸入;1;Random;Random;Random;Yes;v
饕餮;1;Random;Random;Random;Yes;n
令人叹服;1;Random;Random;Random;Yes;l
四海之内皆兄弟;1;Random;Random;Random;Yes;l
兼顾;1;Random;Random;Random;Yes;v
小家庭;1;Random;Random;Random;Yes;nr
良好;1;Random;Random;Random;Yes;a
激发;1;Random;Random;Random;Yes;v
优质;1;Random;Random;Random;Yes;n
神经;1;Random;Random;Random;Yes;n
切出来;1;Random;Random;Random;Yes;l
亚裔;1;Random;Random;Random;Yes;n
种族歧视;1;Random;Random;Random;Yes;l
天宫;1;Random;Random;Random;Yes;ns
发射;1;Random;Random;Random;Yes;v
打打气;1;Random;Random;Random;Yes;l
自恋;1;Random;Random;Random;Yes;v
小孩子;1;Random;Random;Random;Yes;n
电车;1;Random;Random;Random;Yes;n
难题;1;Random;Random;Random;Yes;n
流水账;1;Random;Random;Random;Yes;n
光靠;1;Random;Random;Random;Yes;a
讲道理;1;Random;Random;Random;Yes;n
乱哄哄;1;Random;Random;Random;Yes;z
最初;1;Random;Random;Random;Yes;t
三分之一;1;Random;Random;Random;Yes;mq
黑市;1;Random;Random;Random;Yes;ns
注意;1;Random;Random;Random;Yes;v
陈旧;1;Random;Random;Random;Yes;nr
低能;1;Random;Random;Random;Yes;v
舒张;1;Random;Random;Random;Yes;a
市区;1;Random;Random;Random;Yes;n
压抑;1;Random;Random;Random;Yes;v
深重;1;Random;Random;Random;Yes;a
统治;1;Random;Random;Random;Yes;v
不寒而栗;1;Random;Random;Random;Yes;i
成人;1;Random;Random;Random;Yes;n
儿童;1;Random;Random;Random;Yes;n
充公;1;Random;Random;Random;Yes;n
充实;1;Random;Random;Random;Yes;ad
精神状态;1;Random;Random;Random;Yes;n
倒退;1;Random;Random;Random;Yes;v
挣脱;1;Random;Random;Random;Yes;v
变通;1;Random;Random;Random;Yes;vn
顺民;1;Random;Random;Random;Yes;n
脱轨;1;Random;Random;Random;Yes;v
撒娇;1;Random;Random;Random;Yes;v
一毛钱;1;Random;Random;Random;Yes;n
围着;1;Random;Random;Random;Yes;v
家长;1;Random;Random;Random;Yes;n
乖宝宝;1;Random;Random;Random;Yes;n
本质区别;1;Random;Random;Random;Yes;n
早早;1;Random;Random;Random;Yes;t
讲完;1;Random;Random;Random;Yes;v
不易;1;Random;Random;Random;Yes;a
上车;1;Random;Random;Random;Yes;n
坐标;1;Random;Random;Random;Yes;v
转折点;1;Random;Random;Random;Yes;n
采用;1;Random;Random;Random;Yes;v
乡土;1;Random;Random;Random;Yes;n
摒除;1;Random;Random;Random;Yes;v
保护主义;1;Random;Random;Random;Yes;n
盛行;1;Random;Random;Random;Yes;v
附加;1;Random;Random;Random;Yes;v
降低标准;1;Random;Random;Random;Yes;n
偏低;1;Random;Random;Random;Yes;v
大都;1;Random;Random;Random;Yes;ns
鼓点;1;Random;Random;Random;Yes;n
惯例;1;Random;Random;Random;Yes;n
练习;1;Random;Random;Random;Yes;v
房子;1;Random;Random;Random;Yes;n
虚无;1;Random;Random;Random;Yes;v
可谓;1;Random;Random;Random;Yes;v
寒蝉凄切;1;Random;Random;Random;Yes;i
长亭;1;Random;Random;Random;Yes;ns
骤雨;1;Random;Random;Random;Yes;n
解构;1;Random;Random;Random;Yes;n
突发事件;1;Random;Random;Random;Yes;n
